"Drive Speed, n",Unit,Leakage Filter Clog,"Leakage Flow, QL",Unit,Main Flow Filter Clog,"Main Flow, Q ",Unit,Pilot_X1,Unit,Pilot_X2,Unit,"Pressure Remote, G",Unit,Pressure_A,Unit,Pressure _B,Unit,Recirculation Filter Clog
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.633333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.15,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.15,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,2.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,2.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,0.8166666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,0.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.3,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.483333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.8,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
0.9502333333,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.133333333,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
1.631391667,rpm,FALSE,0.0125,l/min,FALSE,0.825,l/min,0.04,bar,-0.0825,bar,0.1333333333,bar,1.8,bar,1.466666667,bar,FALSE
